"taxon"	"run"	"min_match"	"min_overlap"	"read_ratio_type"	"max_read_ratio"	"require_corr"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"duplicate_bin_records"	"remaining_dups"	"remaining_dup_records"	"false_pos"	"false_neg"	"finbol_clusters"	"removed_finbol_clusters"	"spp_in_known"	"found_spp_in_known"	"clusters_in_known"	"spurious"	"remaining_spurious"	"false_pos_finbol"	"false_neg_spurious"	"false_pos_comb"	"false_neg_comb"
"Symphypleona"	30	84	0.9	"mean"	0.8	"True"	212	89	66	6	19	38	8	12	0.0909090909090909	0.421052631578947	0	0	6	2	11	7	4	NA	0.571428571428571	0.0909090909090909	0.461538461538462
"Symphypleona"	31	84	0.9	"max"	1	"True"	212	90	66	6	19	38	8	12	0.0909090909090909	0.421052631578947	0	0	6	2	11	7	4	NA	0.571428571428571	0.0909090909090909	0.461538461538462
"Symphypleona"	32	84	0.9	"mean"	1	"True"	212	90	66	6	19	38	8	12	0.0909090909090909	0.421052631578947	0	0	6	2	11	7	4	NA	0.571428571428571	0.0909090909090909	0.461538461538462
"Symphypleona"	33	84	0.99	"max"	0.1	"True"	212	72	66	3	19	38	10	16	0.0454545454545455	0.526315789473684	0	0	6	2	11	7	4	NA	0.571428571428571	0.0454545454545455	0.538461538461538
"Symphypleona"	34	84	0.95	"max"	0.05	"True"	212	70	66	3	19	38	12	20	0.0454545454545455	0.631578947368421	0	0	6	2	11	7	5	NA	0.714285714285714	0.0454545454545455	0.653846153846154
"Symphypleona"	35	84	0.9	"max"	0.1	"True"	212	80	66	5	19	38	10	16	0.0757575757575758	0.526315789473684	0	0	6	2	11	7	4	NA	0.571428571428571	0.0757575757575758	0.538461538461538
"Symphypleona"	36	84	0.9	"max"	0.05	"True"	212	73	66	3	19	38	12	20	0.0454545454545455	0.631578947368421	0	0	6	2	11	7	5	NA	0.714285714285714	0.0454545454545455	0.653846153846154
"Symphypleona"	37	90	0.95	"max"	0.1	"True"	212	66	66	3	19	38	12	18	0.0454545454545455	0.631578947368421	0	0	6	2	11	7	4	NA	0.571428571428571	0.0454545454545455	0.615384615384615
"Symphypleona"	38	95	0.95	"max"	0.1	"True"	212	15	66	1	19	38	16	31	0.0151515151515152	0.842105263157895	0	0	6	2	11	7	6	NA	0.857142857142857	0.0151515151515152	0.846153846153846
"Symphypleona"	39	84	0.99	"mean"	0.1	"True"	212	73	66	3	19	38	10	16	0.0454545454545455	0.526315789473684	0	0	6	2	11	7	4	NA	0.571428571428571	0.0454545454545455	0.538461538461538
"Symphypleona"	40	84	0.95	"mean"	0.05	"True"	212	72	66	4	19	38	11	19	0.0606060606060606	0.578947368421053	0	0	6	2	11	7	5	NA	0.714285714285714	0.0606060606060606	0.615384615384615
"Symphypleona"	41	84	0.9	"mean"	0.1	"True"	212	81	66	5	19	38	10	16	0.0757575757575758	0.526315789473684	0	0	6	2	11	7	4	NA	0.571428571428571	0.0757575757575758	0.538461538461538
"Symphypleona"	42	84	0.9	"mean"	0.05	"True"	212	75	66	4	19	38	11	19	0.0606060606060606	0.578947368421053	0	0	6	2	11	7	5	NA	0.714285714285714	0.0606060606060606	0.615384615384615
"Symphypleona"	43	90	0.95	"mean"	0.1	"True"	212	67	66	3	19	38	12	18	0.0454545454545455	0.631578947368421	0	0	6	2	11	7	4	NA	0.571428571428571	0.0454545454545455	0.615384615384615
"Symphypleona"	44	95	0.95	"mean"	0.1	"True"	212	15	66	1	19	38	16	31	0.0151515151515152	0.842105263157895	0	0	6	2	11	7	6	NA	0.857142857142857	0.0151515151515152	0.846153846153846
"Odonata"	1	84	0.9	"max"	1	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	2	84	0.9	"mean"	1	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	3	84	0.95	"max"	0.1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	4	84	0.95	"max"	0.1	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	5	84	0.95	"max"	0.8	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	6	84	0.95	"max"	0.8	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	7	84	0.95	"mean"	0.1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	8	84	0.95	"mean"	0.1	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	9	84	0.95	"mean"	0.8	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	10	84	0.95	"mean"	0.8	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	11	84	0.95	"max"	1	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	12	84	0.95	"mean"	1	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	13	84	0.95	"max"	1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	14	84	0.95	"mean"	1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	15	84	0.95	"max"	0.5	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	16	84	0.95	"mean"	0.5	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	17	84	0.95	"max"	0.5	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	18	84	0.95	"mean"	0.5	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	19	84	0.9	"max"	0.1	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	20	84	0.9	"mean"	0.1	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	21	84	0.9	"max"	0.5	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	22	84	0.9	"mean"	0.5	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	23	84	0.9	"max"	0.8	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	24	84	0.9	"mean"	0.8	"False"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	25	84	0.9	"max"	0.1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	26	84	0.9	"mean"	0.1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	27	84	0.9	"max"	0.5	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	28	84	0.9	"mean"	0.5	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	29	84	0.9	"max"	0.8	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	30	84	0.9	"mean"	0.8	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	31	84	0.9	"max"	1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	32	84	0.9	"mean"	1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	33	84	0.99	"max"	0.1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	34	84	0.95	"max"	0.05	"True"	34	14	20	0	3	3	0	0	0	0	2	0	57	15	28	10	4	0	0.4	0	0.307692307692308
"Odonata"	35	84	0.9	"max"	0.1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	36	84	0.9	"max"	0.05	"True"	34	14	20	0	3	3	0	0	0	0	2	0	57	15	28	10	4	0	0.4	0	0.307692307692308
"Odonata"	37	90	0.95	"max"	0.1	"True"	34	9	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.461538461538462
"Odonata"	38	95	0.95	"max"	0.1	"True"	34	1	20	0	3	3	2	2	0	0.666666666666667	2	0	57	15	28	10	9	0	0.9	0	0.846153846153846
"Odonata"	39	84	0.99	"mean"	0.1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	40	84	0.95	"mean"	0.05	"True"	34	14	20	0	3	3	0	0	0	0	2	0	57	15	28	10	4	0	0.4	0	0.307692307692308
"Odonata"	41	84	0.9	"mean"	0.1	"True"	34	15	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	4	0	0.4	0.0454545454545455	0.307692307692308
"Odonata"	42	84	0.9	"mean"	0.05	"True"	34	14	20	0	3	3	0	0	0	0	2	0	57	15	28	10	4	0	0.4	0	0.307692307692308
"Odonata"	43	90	0.95	"mean"	0.1	"True"	34	9	20	1	3	3	0	0	0.05	0	2	0	57	15	28	10	6	0	0.6	0.0454545454545455	0.461538461538462
"Odonata"	44	95	0.95	"mean"	0.1	"True"	34	1	20	0	3	3	2	2	0	0.666666666666667	2	0	57	15	28	10	9	0	0.9	0	0.846153846153846
"Entomobryomorpha"	1	84	0.9	"max"	1	"False"	787	489	187	28	72	303	10	72	0.149732620320856	0.138888888888889	0	0	5	3	28	14	6	NA	0.428571428571429	0.149732620320856	0.186046511627907
"Entomobryomorpha"	2	84	0.9	"mean"	1	"False"	787	521	187	35	72	303	8	67	0.18716577540107	0.111111111111111	0	0	5	3	28	14	6	NA	0.428571428571429	0.18716577540107	0.162790697674419
"Entomobryomorpha"	3	84	0.95	"max"	0.1	"True"	787	430	187	23	72	303	26	100	0.122994652406417	0.361111111111111	0	0	5	3	28	14	7	NA	0.5	0.122994652406417	0.383720930232558
"Entomobryomorpha"	4	84	0.95	"max"	0.1	"False"	787	397	187	15	72	303	31	102	0.0802139037433155	0.430555555555556	0	0	5	3	28	14	8	NA	0.571428571428571	0.0802139037433155	0.453488372093023
"Entomobryomorpha"	5	84	0.95	"max"	0.8	"True"	787	460	187	29	72	303	18	89	0.155080213903743	0.25	0	0	5	3	28	14	7	NA	0.5	0.155080213903743	0.290697674418605
"Entomobryomorpha"	6	84	0.95	"max"	0.8	"False"	787	477	187	27	72	303	13	75	0.144385026737968	0.180555555555556	0	0	5	3	28	14	6	NA	0.428571428571429	0.144385026737968	0.22093023255814
"Entomobryomorpha"	7	84	0.95	"mean"	0.1	"True"	787	433	187	24	72	303	25	98	0.128342245989305	0.347222222222222	0	0	5	3	28	14	7	NA	0.5	0.128342245989305	0.372093023255814
"Entomobryomorpha"	8	84	0.95	"mean"	0.1	"False"	787	467	187	25	72	303	20	81	0.133689839572193	0.277777777777778	0	0	5	3	28	14	6	NA	0.428571428571429	0.133689839572193	0.302325581395349
"Entomobryomorpha"	9	84	0.95	"mean"	0.8	"True"	787	463	187	30	72	303	17	88	0.160427807486631	0.236111111111111	0	0	5	3	28	14	7	NA	0.5	0.160427807486631	0.27906976744186
"Entomobryomorpha"	10	84	0.95	"mean"	0.8	"False"	787	512	187	34	72	303	9	68	0.181818181818182	0.125	0	0	5	3	28	14	6	NA	0.428571428571429	0.181818181818182	0.174418604651163
"Entomobryomorpha"	11	84	0.95	"max"	1	"False"	787	485	187	28	72	303	11	73	0.149732620320856	0.152777777777778	0	0	5	3	28	14	6	NA	0.428571428571429	0.149732620320856	0.197674418604651
"Entomobryomorpha"	12	84	0.95	"mean"	1	"False"	787	514	187	34	72	303	9	68	0.181818181818182	0.125	0	0	5	3	28	14	6	NA	0.428571428571429	0.181818181818182	0.174418604651163
"Entomobryomorpha"	13	84	0.95	"max"	1	"True"	787	464	187	30	72	303	17	88	0.160427807486631	0.236111111111111	0	0	5	3	28	14	7	NA	0.5	0.160427807486631	0.27906976744186
"Entomobryomorpha"	14	84	0.95	"mean"	1	"True"	787	465	187	30	72	303	17	88	0.160427807486631	0.236111111111111	0	0	5	3	28	14	7	NA	0.5	0.160427807486631	0.27906976744186
"Entomobryomorpha"	15	84	0.95	"max"	0.5	"True"	787	457	187	28	72	303	20	91	0.149732620320856	0.277777777777778	0	0	5	3	28	14	7	NA	0.5	0.149732620320856	0.313953488372093
"Entomobryomorpha"	16	84	0.95	"mean"	0.5	"True"	787	460	187	28	72	303	18	89	0.149732620320856	0.25	0	0	5	3	28	14	7	NA	0.5	0.149732620320856	0.290697674418605
"Entomobryomorpha"	17	84	0.95	"max"	0.5	"False"	787	460	187	20	72	303	16	79	0.106951871657754	0.222222222222222	0	0	5	3	28	14	6	NA	0.428571428571429	0.106951871657754	0.255813953488372
"Entomobryomorpha"	18	84	0.95	"mean"	0.5	"False"	787	506	187	30	72	303	10	69	0.160427807486631	0.138888888888889	0	0	5	3	28	14	6	NA	0.428571428571429	0.160427807486631	0.186046511627907
"Entomobryomorpha"	19	84	0.9	"max"	0.1	"False"	787	398	187	15	72	303	31	102	0.0802139037433155	0.430555555555556	0	0	5	3	28	14	8	NA	0.571428571428571	0.0802139037433155	0.453488372093023
"Entomobryomorpha"	20	84	0.9	"mean"	0.1	"False"	787	468	187	25	72	303	20	81	0.133689839572193	0.277777777777778	0	0	5	3	28	14	6	NA	0.428571428571429	0.133689839572193	0.302325581395349
"Entomobryomorpha"	21	84	0.9	"max"	0.5	"False"	787	462	187	20	72	303	16	79	0.106951871657754	0.222222222222222	0	0	5	3	28	14	6	NA	0.428571428571429	0.106951871657754	0.255813953488372
"Entomobryomorpha"	22	84	0.9	"mean"	0.5	"False"	787	511	187	30	72	303	9	68	0.160427807486631	0.125	0	0	5	3	28	14	6	NA	0.428571428571429	0.160427807486631	0.174418604651163
"Entomobryomorpha"	23	84	0.9	"max"	0.8	"False"	787	480	187	27	72	303	12	74	0.144385026737968	0.166666666666667	0	0	5	3	28	14	6	NA	0.428571428571429	0.144385026737968	0.209302325581395
"Entomobryomorpha"	24	84	0.9	"mean"	0.8	"False"	787	519	187	35	72	303	8	67	0.18716577540107	0.111111111111111	0	0	5	3	28	14	6	NA	0.428571428571429	0.18716577540107	0.162790697674419
"Entomobryomorpha"	25	84	0.9	"max"	0.1	"True"	787	438	187	25	72	303	25	99	0.133689839572193	0.347222222222222	0	0	5	3	28	14	7	NA	0.5	0.133689839572193	0.372093023255814
"Entomobryomorpha"	26	84	0.9	"mean"	0.1	"True"	787	441	187	26	72	303	24	97	0.13903743315508	0.333333333333333	0	0	5	3	28	14	7	NA	0.5	0.13903743315508	0.36046511627907
"Entomobryomorpha"	27	84	0.9	"max"	0.5	"True"	787	468	187	32	72	303	19	90	0.171122994652406	0.263888888888889	0	0	5	3	28	14	6	NA	0.428571428571429	0.171122994652406	0.290697674418605
"Entomobryomorpha"	28	84	0.9	"mean"	0.5	"True"	787	471	187	32	72	303	17	88	0.171122994652406	0.236111111111111	0	0	5	3	28	14	6	NA	0.428571428571429	0.171122994652406	0.267441860465116
"Entomobryomorpha"	29	84	0.9	"max"	0.8	"True"	787	472	187	33	72	303	17	88	0.176470588235294	0.236111111111111	0	0	5	3	28	14	6	NA	0.428571428571429	0.176470588235294	0.267441860465116
"Entomobryomorpha"	30	84	0.9	"mean"	0.8	"True"	787	475	187	34	72	303	16	87	0.181818181818182	0.222222222222222	0	0	5	3	28	14	6	NA	0.428571428571429	0.181818181818182	0.255813953488372
"Entomobryomorpha"	31	84	0.9	"max"	1	"True"	787	476	187	34	72	303	16	87	0.181818181818182	0.222222222222222	0	0	5	3	28	14	6	NA	0.428571428571429	0.181818181818182	0.255813953488372
"Entomobryomorpha"	32	84	0.9	"mean"	1	"True"	787	477	187	34	72	303	16	87	0.181818181818182	0.222222222222222	0	0	5	3	28	14	6	NA	0.428571428571429	0.181818181818182	0.255813953488372
"Entomobryomorpha"	33	84	0.99	"max"	0.1	"True"	787	407	187	20	72	303	29	105	0.106951871657754	0.402777777777778	0	0	5	3	28	14	8	NA	0.571428571428571	0.106951871657754	0.430232558139535
"Entomobryomorpha"	34	84	0.95	"max"	0.05	"True"	787	409	187	17	72	303	30	107	0.0909090909090909	0.416666666666667	0	0	5	3	28	14	7	NA	0.5	0.0909090909090909	0.430232558139535
"Entomobryomorpha"	35	84	0.9	"max"	0.1	"True"	787	438	187	25	72	303	25	99	0.133689839572193	0.347222222222222	0	0	5	3	28	14	7	NA	0.5	0.133689839572193	0.372093023255814
"Entomobryomorpha"	36	84	0.9	"max"	0.05	"True"	787	415	187	18	72	303	29	106	0.0962566844919786	0.402777777777778	0	0	5	3	28	14	7	NA	0.5	0.0962566844919786	0.418604651162791
"Entomobryomorpha"	37	90	0.95	"max"	0.1	"True"	787	410	187	20	72	303	30	105	0.106951871657754	0.416666666666667	0	0	5	3	28	14	7	NA	0.5	0.106951871657754	0.430232558139535
"Entomobryomorpha"	38	95	0.95	"max"	0.1	"True"	787	92	187	3	72	303	61	253	0.0160427807486631	0.847222222222222	0	0	5	3	28	14	12	NA	0.857142857142857	0.0160427807486631	0.848837209302326
"Entomobryomorpha"	39	84	0.99	"mean"	0.1	"True"	787	410	187	20	72	303	27	102	0.106951871657754	0.375	0	0	5	3	28	14	8	NA	0.571428571428571	0.106951871657754	0.406976744186047
"Entomobryomorpha"	40	84	0.95	"mean"	0.05	"True"	787	414	187	18	72	303	29	104	0.0962566844919786	0.402777777777778	0	0	5	3	28	14	7	NA	0.5	0.0962566844919786	0.418604651162791
"Entomobryomorpha"	41	84	0.9	"mean"	0.1	"True"	787	441	187	26	72	303	24	97	0.13903743315508	0.333333333333333	0	0	5	3	28	14	7	NA	0.5	0.13903743315508	0.36046511627907
"Entomobryomorpha"	42	84	0.9	"mean"	0.05	"True"	787	420	187	19	72	303	28	103	0.101604278074866	0.388888888888889	0	0	5	3	28	14	7	NA	0.5	0.101604278074866	0.406976744186047
"Entomobryomorpha"	43	90	0.95	"mean"	0.1	"True"	787	413	187	21	72	303	29	103	0.112299465240642	0.402777777777778	0	0	5	3	28	14	7	NA	0.5	0.112299465240642	0.418604651162791
"Entomobryomorpha"	44	95	0.95	"mean"	0.1	"True"	787	94	187	4	72	303	61	252	0.0213903743315508	0.847222222222222	0	0	5	3	28	14	12	NA	0.857142857142857	0.0213903743315508	0.848837209302326
"Hemiptera"	1	84	0.9	"max"	1	"False"	1869	471	844	35	100	131	14	14	0.0414691943127962	0.14	204	0	213	86	138	30	16	0	0.533333333333333	0.0333969465648855	0.230769230769231
"Hemiptera"	2	84	0.9	"mean"	1	"False"	1869	482	844	37	100	131	13	13	0.0438388625592417	0.13	204	0	213	86	138	30	16	0	0.533333333333333	0.0353053435114504	0.223076923076923
"Hemiptera"	3	84	0.95	"max"	0.1	"True"	1869	345	844	17	100	131	37	41	0.0201421800947867	0.37	204	0	213	86	138	30	21	0	0.7	0.0162213740458015	0.446153846153846
"Hemiptera"	4	84	0.95	"max"	0.1	"False"	1869	379	844	23	100	131	33	34	0.0272511848341232	0.33	204	0	213	86	138	30	17	0	0.566666666666667	0.0219465648854962	0.384615384615385
"Hemiptera"	5	84	0.95	"max"	0.8	"True"	1869	381	844	25	100	131	33	37	0.0296208530805687	0.33	204	0	213	86	138	30	21	0	0.7	0.0238549618320611	0.415384615384615
"Hemiptera"	6	84	0.95	"max"	0.8	"False"	1869	457	844	32	100	131	15	15	0.037914691943128	0.15	204	0	213	86	138	30	16	0	0.533333333333333	0.0305343511450382	0.238461538461538
"Hemiptera"	7	84	0.95	"mean"	0.1	"True"	1869	350	844	17	100	131	35	39	0.0201421800947867	0.35	204	0	213	86	138	30	21	0	0.7	0.0162213740458015	0.430769230769231
"Hemiptera"	8	84	0.95	"mean"	0.1	"False"	1869	428	844	26	100	131	18	18	0.0308056872037915	0.18	204	0	213	86	138	30	16	0	0.533333333333333	0.0248091603053435	0.261538461538462
"Hemiptera"	9	84	0.95	"mean"	0.8	"True"	1869	384	844	26	100	131	33	37	0.0308056872037915	0.33	204	0	213	86	138	30	21	0	0.7	0.0248091603053435	0.415384615384615
"Hemiptera"	10	84	0.95	"mean"	0.8	"False"	1869	470	844	35	100	131	14	14	0.0414691943127962	0.14	204	0	213	86	138	30	16	0	0.533333333333333	0.0333969465648855	0.230769230769231
"Hemiptera"	11	84	0.95	"max"	1	"False"	1869	464	844	35	100	131	15	15	0.0414691943127962	0.15	204	0	213	86	138	30	16	0	0.533333333333333	0.0333969465648855	0.238461538461538
"Hemiptera"	12	84	0.95	"mean"	1	"False"	1869	474	844	37	100	131	14	14	0.0438388625592417	0.14	204	0	213	86	138	30	16	0	0.533333333333333	0.0353053435114504	0.230769230769231
"Hemiptera"	13	84	0.95	"max"	1	"True"	1869	386	844	27	100	131	33	37	0.0319905213270142	0.33	204	0	213	86	138	30	21	0	0.7	0.025763358778626	0.415384615384615
"Hemiptera"	14	84	0.95	"mean"	1	"True"	1869	387	844	27	100	131	33	37	0.0319905213270142	0.33	204	0	213	86	138	30	21	0	0.7	0.025763358778626	0.415384615384615
"Hemiptera"	15	84	0.95	"max"	0.5	"True"	1869	374	844	22	100	131	33	37	0.0260663507109005	0.33	204	0	213	86	138	30	21	0	0.7	0.0209923664122137	0.415384615384615
"Hemiptera"	16	84	0.95	"mean"	0.5	"True"	1869	375	844	22	100	131	33	37	0.0260663507109005	0.33	204	0	213	86	138	30	21	0	0.7	0.0209923664122137	0.415384615384615
"Hemiptera"	17	84	0.95	"max"	0.5	"False"	1869	445	844	29	100	131	15	15	0.0343601895734597	0.15	204	0	213	86	138	30	16	0	0.533333333333333	0.0276717557251908	0.238461538461538
"Hemiptera"	18	84	0.95	"mean"	0.5	"False"	1869	460	844	31	100	131	15	15	0.0367298578199052	0.15	204	0	213	86	138	30	16	0	0.533333333333333	0.0295801526717557	0.238461538461538
"Hemiptera"	19	84	0.9	"max"	0.1	"False"	1869	381	844	23	100	131	33	34	0.0272511848341232	0.33	204	0	213	86	138	30	17	0	0.566666666666667	0.0219465648854962	0.384615384615385
"Hemiptera"	20	84	0.9	"mean"	0.1	"False"	1869	435	844	26	100	131	17	17	0.0308056872037915	0.17	204	0	213	86	138	30	16	0	0.533333333333333	0.0248091603053435	0.253846153846154
"Hemiptera"	21	84	0.9	"max"	0.5	"False"	1869	452	844	29	100	131	14	14	0.0343601895734597	0.14	204	0	213	86	138	30	16	0	0.533333333333333	0.0276717557251908	0.230769230769231
"Hemiptera"	22	84	0.9	"mean"	0.5	"False"	1869	468	844	31	100	131	14	14	0.0367298578199052	0.14	204	0	213	86	138	30	16	0	0.533333333333333	0.0295801526717557	0.230769230769231
"Hemiptera"	23	84	0.9	"max"	0.8	"False"	1869	464	844	32	100	131	14	14	0.037914691943128	0.14	204	0	213	86	138	30	16	0	0.533333333333333	0.0305343511450382	0.230769230769231
"Hemiptera"	24	84	0.9	"mean"	0.8	"False"	1869	478	844	35	100	131	13	13	0.0414691943127962	0.13	204	0	213	86	138	30	16	0	0.533333333333333	0.0333969465648855	0.223076923076923
"Hemiptera"	25	84	0.9	"max"	0.1	"True"	1869	348	844	17	100	131	36	40	0.0201421800947867	0.36	204	0	213	86	138	30	21	0	0.7	0.0162213740458015	0.438461538461538
"Hemiptera"	26	84	0.9	"mean"	0.1	"True"	1869	353	844	17	100	131	34	38	0.0201421800947867	0.34	204	0	213	86	138	30	21	0	0.7	0.0162213740458015	0.423076923076923
"Hemiptera"	27	84	0.9	"max"	0.5	"True"	1869	378	844	23	100	131	32	36	0.0272511848341232	0.32	204	0	213	86	138	30	21	0	0.7	0.0219465648854962	0.407692307692308
"Hemiptera"	28	84	0.9	"mean"	0.5	"True"	1869	379	844	23	100	131	32	36	0.0272511848341232	0.32	204	0	213	86	138	30	21	0	0.7	0.0219465648854962	0.407692307692308
"Hemiptera"	29	84	0.9	"max"	0.8	"True"	1869	385	844	26	100	131	32	36	0.0308056872037915	0.32	204	0	213	86	138	30	21	0	0.7	0.0248091603053435	0.407692307692308
"Hemiptera"	30	84	0.9	"mean"	0.8	"True"	1869	388	844	27	100	131	32	36	0.0319905213270142	0.32	204	0	213	86	138	30	21	0	0.7	0.025763358778626	0.407692307692308
"Hemiptera"	31	84	0.9	"max"	1	"True"	1869	390	844	28	100	131	32	36	0.033175355450237	0.32	204	0	213	86	138	30	21	0	0.7	0.0267175572519084	0.407692307692308
"Hemiptera"	32	84	0.9	"mean"	1	"True"	1869	391	844	28	100	131	32	36	0.033175355450237	0.32	204	0	213	86	138	30	21	0	0.7	0.0267175572519084	0.407692307692308
"Hemiptera"	33	84	0.99	"max"	0.1	"True"	1869	337	844	16	100	131	39	43	0.018957345971564	0.39	204	0	213	86	138	30	21	0	0.7	0.0152671755725191	0.461538461538462
"Hemiptera"	34	84	0.95	"max"	0.05	"True"	1869	324	844	17	100	131	40	44	0.0201421800947867	0.4	204	0	213	86	138	30	21	0	0.7	0.0162213740458015	0.469230769230769
"Hemiptera"	35	84	0.9	"max"	0.1	"True"	1869	348	844	17	100	131	36	40	0.0201421800947867	0.36	204	0	213	86	138	30	21	0	0.7	0.0162213740458015	0.438461538461538
"Hemiptera"	36	84	0.9	"max"	0.05	"True"	1869	327	844	17	100	131	39	43	0.0201421800947867	0.39	204	0	213	86	138	30	21	0	0.7	0.0162213740458015	0.461538461538462
"Hemiptera"	37	90	0.95	"max"	0.1	"True"	1869	283	844	15	100	131	40	45	0.0177725118483412	0.4	204	0	213	86	138	30	21	0	0.7	0.0143129770992366	0.469230769230769
"Hemiptera"	38	95	0.95	"max"	0.1	"True"	1869	80	844	1	100	131	73	91	0.0011848341232227	0.73	204	0	213	86	138	30	29	0	0.966666666666667	0.0009541984732824	0.784615384615385
"Hemiptera"	39	84	0.99	"mean"	0.1	"True"	1869	342	844	16	100	131	37	41	0.018957345971564	0.37	204	0	213	86	138	30	21	0	0.7	0.0152671755725191	0.446153846153846
